timestamp,open,high,low,close,volume,date
2026-03-15 12:45:00,71567.28,71659.01,71567.28,71610.33,72.06976,2026-03-15
2026-03-15 13:00:00,71610.33,71679.81,71266.35,71442.49,396.95027,2026-03-15
2026-03-15 13:15:00,71442.49,71547.18,71263.99,71526.9,212.40472,2026-03-15
2026-03-15 13:30:00,71526.91,71576.93,71280.0,71449.89,386.30004,2026-03-15
2026-03-15 13:45:00,71449.89,71623.03,71392.77,71607.54,112.82686,2026-03-15
2026-03-15 14:00:00,71607.54,71624.6,71532.0,71579.35,117.52145,2026-03-15
2026-03-15 14:15:00,71579.35,71579.35,71406.77,71457.39,79.60465,2026-03-15
2026-03-15 14:30:00,71457.39,71484.39,71341.68,71484.38,81.84936,2026-03-15
2026-03-15 14:45:00,71484.38,71635.56,71431.83,71622.03,173.11697,2026-03-15
2026-03-15 15:00:00,71622.04,71626.0,71500.0,71546.93,60.41319,2026-03-15
2026-03-15 15:15:00,71546.93,71604.87,71459.5,71472.8,54.51218,2026-03-15
2026-03-15 15:30:00,71472.8,71543.64,71410.0,71486.52,77.64931,2026-03-15
2026-03-15 15:45:00,71486.51,71517.55,71473.53,71481.24,17.43791,2026-03-15
2026-03-15 16:00:00,71481.24,71586.75,71454.62,71559.98,35.8406,2026-03-15
2026-03-15 16:15:00,71559.98,71562.98,71320.08,71405.7,109.25115,2026-03-15
2026-03-15 16:30:00,71405.69,71500.0,71330.56,71450.02,100.93877,2026-03-15
2026-03-15 16:45:00,71450.02,71464.99,71340.0,71437.35,56.58719,2026-03-15
2026-03-15 17:00:00,71437.35,71512.88,71409.74,71482.12,38.99941,2026-03-15
2026-03-15 17:15:00,71482.11,71543.31,71455.96,71515.17,79.75753,2026-03-15
2026-03-15 17:30:00,71515.16,71545.2,71483.84,71521.37,26.85174,2026-03-15
2026-03-15 17:45:00,71521.37,71989.93,71521.37,71819.95,220.19194,2026-03-15
2026-03-15 18:00:00,71819.96,71885.55,71705.19,71719.15,85.81391,2026-03-15
2026-03-15 18:15:00,71719.15,71780.0,71688.8,71726.37,43.096,2026-03-15
2026-03-15 18:30:00,71726.38,71828.0,71692.0,71692.01,51.05735,2026-03-15
2026-03-15 18:45:00,71692.0,71709.79,71321.87,71390.53,141.13949,2026-03-15
2026-03-15 19:00:00,71390.53,71529.41,71338.67,71488.81,125.26732,2026-03-15
2026-03-15 19:15:00,71488.82,71546.72,71421.0,71525.33,52.62439,2026-03-15
2026-03-15 19:30:00,71525.33,71582.83,71460.93,71493.44,47.03333,2026-03-15
2026-03-15 19:45:00,71493.44,71558.91,71462.36,71549.94,26.67468,2026-03-15
2026-03-15 20:00:00,71549.94,71558.58,71504.56,71531.75,14.47566,2026-03-15
2026-03-15 20:15:00,71531.76,71575.16,71433.75,71485.6,27.25047,2026-03-15
2026-03-15 20:30:00,71485.61,71930.0,71485.61,71846.68,124.92868,2026-03-15
2026-03-15 20:45:00,71846.68,71886.0,71724.06,71730.81,69.89085,2026-03-15
2026-03-15 21:00:00,71730.81,71754.0,71629.99,71646.15,44.20445,2026-03-15
2026-03-15 21:15:00,71646.15,71810.06,71646.15,71761.24,62.03067,2026-03-15
2026-03-15 21:30:00,71761.25,72221.87,71761.25,72105.63,257.52775,2026-03-15
2026-03-15 21:45:00,72105.64,72222.0,72020.9,72109.58,96.04055,2026-03-15
2026-03-15 22:00:00,72109.59,72313.64,71771.57,71796.79,244.6629,2026-03-15
2026-03-15 22:15:00,71796.79,71971.17,71725.74,71931.49,102.45126,2026-03-15
2026-03-15 22:30:00,71931.49,72500.0,71931.49,72391.41,350.14205,2026-03-15
2026-03-15 22:45:00,72391.4,73081.77,72391.4,72749.44,774.19324,2026-03-15
2026-03-15 23:00:00,72749.45,73199.0,72740.63,72991.99,526.82881,2026-03-15
2026-03-15 23:15:00,72992.0,73119.92,72473.55,72479.04,482.41778,2026-03-15
2026-03-15 23:30:00,72479.05,72747.22,72420.44,72701.07,210.80346,2026-03-15
2026-03-15 23:45:00,72701.07,72824.0,72548.55,72815.24,173.58056,2026-03-15
2026-03-16 00:00:00,72815.25,73008.94,72714.59,72714.59,251.02228,2026-03-16
2026-03-16 00:15:00,72714.6,72870.05,72501.98,72512.3,145.77421,2026-03-16
2026-03-16 00:30:00,72512.31,72687.24,72452.26,72515.54,147.502,2026-03-16
2026-03-16 00:45:00,72515.53,72665.67,72512.19,72531.26,141.13601,2026-03-16
2026-03-16 01:00:00,72531.27,72620.0,72270.41,72317.19,245.66499,2026-03-16
2026-03-16 01:15:00,72317.19,72688.0,72317.19,72645.39,179.3355,2026-03-16
2026-03-16 01:30:00,72645.38,72660.0,72484.12,72590.46,181.39601,2026-03-16
2026-03-16 01:45:00,72590.47,72852.28,72584.82,72752.9,109.47963,2026-03-16
2026-03-16 02:00:00,72752.9,72852.28,72667.3,72694.37,108.13313,2026-03-16
2026-03-16 02:15:00,72694.37,72744.73,72386.0,72451.44,219.28849,2026-03-16
2026-03-16 02:30:00,72451.43,72486.05,72368.08,72444.13,79.42468,2026-03-16
2026-03-16 02:45:00,72444.13,72593.58,72419.28,72514.69,80.27337,2026-03-16
2026-03-16 03:00:00,72514.69,72586.8,72436.02,72528.13,60.01533,2026-03-16
2026-03-16 03:15:00,72528.12,72883.27,72490.29,72857.64,192.48432,2026-03-16
2026-03-16 03:30:00,72857.64,74330.34,72856.56,73769.99,2695.78688,2026-03-16
2026-03-16 03:45:00,73770.0,73869.94,73533.46,73573.32,476.44016,2026-03-16
2026-03-16 04:00:00,73573.31,73805.0,73573.31,73695.95,422.79141,2026-03-16
2026-03-16 04:15:00,73695.95,74059.97,73590.0,73605.9,448.0545,2026-03-16
2026-03-16 04:30:00,73605.9,73827.56,73605.9,73632.81,254.54206,2026-03-16
2026-03-16 04:45:00,73632.82,74451.03,73603.02,73835.62,782.37964,2026-03-16
2026-03-16 05:00:00,73835.62,74089.98,73733.6,73866.52,350.57761,2026-03-16
2026-03-16 05:15:00,73866.51,73970.5,73782.41,73909.56,230.76775,2026-03-16
2026-03-16 05:30:00,73909.56,74095.31,73720.0,74045.37,277.03613,2026-03-16
2026-03-16 05:45:00,74045.38,74258.07,74000.61,74207.49,562.74022,2026-03-16
2026-03-16 06:00:00,74207.49,74207.5,73610.0,73715.13,486.64395,2026-03-16
2026-03-16 06:15:00,73715.13,73830.0,73691.91,73711.0,280.41702,2026-03-16
2026-03-16 06:30:00,73710.99,73856.51,73701.01,73826.98,172.40319,2026-03-16
2026-03-16 06:45:00,73826.98,73843.43,73714.35,73714.36,289.9342,2026-03-16
2026-03-16 07:00:00,73714.36,73924.83,73649.73,73852.84,211.82641,2026-03-16
2026-03-16 07:15:00,73852.83,73855.88,73700.0,73835.35,162.80545,2026-03-16
2026-03-16 07:30:00,73835.35,73872.48,73455.28,73484.86,303.71872,2026-03-16
2026-03-16 07:45:00,73484.86,73528.94,73385.18,73456.68,280.5868,2026-03-16
2026-03-16 08:00:00,73456.69,73776.13,73456.69,73514.27,300.67963,2026-03-16
2026-03-16 08:15:00,73514.27,73560.23,73352.05,73352.06,371.07229,2026-03-16
2026-03-16 08:30:00,73352.05,73364.2,72892.04,72906.56,535.90572,2026-03-16
2026-03-16 08:45:00,72906.56,73186.95,72888.8,73135.0,354.4109,2026-03-16
2026-03-16 09:00:00,73135.0,73229.67,73057.25,73132.46,144.92494,2026-03-16
2026-03-16 09:15:00,73132.47,73280.0,73130.08,73278.0,148.90035,2026-03-16
2026-03-16 09:30:00,73277.99,73278.02,73182.76,73201.4,129.03781,2026-03-16
2026-03-16 09:45:00,73201.39,73331.88,73185.36,73260.92,108.8578,2026-03-16
2026-03-16 10:00:00,73260.92,73470.96,73260.91,73338.33,179.31604,2026-03-16
2026-03-16 10:15:00,73338.33,73497.77,73300.0,73453.71,243.89796,2026-03-16
2026-03-16 10:30:00,73453.71,73453.72,73202.89,73253.21,227.82458,2026-03-16
2026-03-16 10:45:00,73253.22,73783.42,73223.6,73783.42,387.41407,2026-03-16
2026-03-16 11:00:00,73783.42,73838.76,73600.0,73606.92,169.05032,2026-03-16
2026-03-16 11:15:00,73606.92,73748.47,73535.62,73556.24,97.44205,2026-03-16
2026-03-16 11:30:00,73556.24,73658.77,73515.33,73626.28,112.84843,2026-03-16
2026-03-16 11:45:00,73626.27,73677.32,73528.92,73552.77,301.35105,2026-03-16
2026-03-16 12:00:00,73552.78,73819.23,73465.46,73596.63,193.01543,2026-03-16
2026-03-16 12:15:00,73596.63,73894.56,73488.45,73878.04,256.96266,2026-03-16
2026-03-16 12:30:00,73878.05,74044.0,73756.74,73807.63,394.64695,2026-03-16
2026-03-16 12:45:00,73807.63,73877.94,73713.63,73864.8,76.93255,2026-03-16
2026-03-16 13:00:00,73864.81,74006.58,73839.27,73967.86,109.78469,2026-03-16
2026-03-16 13:15:00,73967.87,73988.0,73787.0,73902.9,100.78323,2026-03-16
2026-03-16 13:30:00,73902.89,74509.52,73838.0,74079.66,899.62458,2026-03-16
2026-03-16 13:45:00,74079.65,74412.54,73869.23,74109.55,483.31816,2026-03-16
2026-03-16 14:00:00,74109.56,74460.19,73963.42,74298.61,427.10147,2026-03-16
2026-03-16 14:15:00,74298.62,74373.99,73604.85,73618.49,439.47514,2026-03-16
2026-03-16 14:30:00,73618.49,73640.72,72990.52,73136.06,935.3188,2026-03-16
2026-03-16 14:45:00,73136.06,73588.96,73012.45,73565.54,402.80046,2026-03-16
2026-03-16 15:00:00,73565.54,73788.88,73325.0,73677.67,292.44331,2026-03-16
2026-03-16 15:15:00,73677.67,73908.17,73563.47,73841.21,278.35381,2026-03-16
2026-03-16 15:30:00,73841.21,74030.0,73504.59,73555.01,248.70046,2026-03-16
2026-03-16 15:45:00,73555.01,73612.36,73186.5,73274.76,205.15819,2026-03-16
2026-03-16 16:00:00,73274.75,73503.31,73160.66,73342.48,241.19959,2026-03-16
2026-03-16 16:15:00,73342.47,73496.3,73335.06,73413.67,215.35363,2026-03-16
2026-03-16 16:30:00,73413.68,73671.8,73322.98,73657.29,326.97139,2026-03-16
2026-03-16 16:45:00,73657.3,73901.95,73601.25,73760.63,233.1972,2026-03-16
2026-03-16 17:00:00,73760.63,73950.05,73696.0,73835.65,254.22014,2026-03-16
2026-03-16 17:15:00,73835.66,73888.0,73679.19,73683.26,94.17191,2026-03-16
2026-03-16 17:30:00,73683.27,73965.61,73648.7,73893.28,152.90363,2026-03-16
2026-03-16 17:45:00,73893.29,74065.7,73768.0,73943.18,404.7484,2026-03-16
2026-03-16 18:00:00,73943.17,74336.0,73907.13,74214.66,497.24317,2026-03-16
2026-03-16 18:15:00,74214.66,74307.0,74105.23,74248.86,244.65702,2026-03-16
2026-03-16 18:30:00,74249.32,74356.32,74014.14,74206.32,178.28115,2026-03-16
2026-03-16 18:45:00,74206.31,74206.31,73860.0,73913.6,166.77612,2026-03-16
2026-03-16 19:00:00,73913.6,74418.6,73781.54,74167.88,517.13057,2026-03-16
2026-03-16 19:15:00,74167.88,74265.95,73970.34,74110.13,186.81645,2026-03-16
2026-03-16 19:30:00,74110.13,74247.5,74105.69,74145.97,139.06553,2026-03-16
2026-03-16 19:45:00,74145.96,74159.47,73848.48,73963.0,279.07256,2026-03-16
2026-03-16 20:00:00,73963.0,73982.46,73863.2,73906.51,123.01446,2026-03-16
2026-03-16 20:15:00,73906.5,74067.23,73879.08,73977.99,99.51757,2026-03-16
2026-03-16 20:30:00,73977.99,74110.0,73977.99,74041.62,88.78463,2026-03-16
2026-03-16 20:45:00,74041.63,74248.95,74041.63,74236.9,113.27679,2026-03-16
2026-03-16 21:00:00,74236.9,74505.0,74150.0,74367.93,387.53669,2026-03-16
2026-03-16 21:15:00,74367.93,74474.5,74204.81,74280.05,171.89482,2026-03-16
2026-03-16 21:30:00,74280.05,74799.0,74255.32,74436.0,514.54846,2026-03-16
2026-03-16 21:45:00,74436.0,74617.53,74354.94,74401.36,172.97224,2026-03-16
2026-03-16 22:00:00,74401.35,74899.99,74378.43,74874.6,337.18437,2026-03-16
2026-03-16 22:15:00,74874.6,74894.67,74583.45,74660.31,246.35293,2026-03-16
2026-03-16 22:30:00,74660.31,74783.23,74621.0,74764.81,149.4055,2026-03-16
2026-03-16 22:45:00,74764.81,74874.95,74687.5,74772.66,325.78788,2026-03-16
2026-03-16 23:00:00,74773.56,74773.56,74250.21,74392.5,502.47865,2026-03-16
2026-03-16 23:15:00,74392.51,74615.74,74392.5,74612.39,190.39226,2026-03-16
2026-03-16 23:30:00,74612.39,74900.0,74595.86,74874.93,287.98056,2026-03-16
2026-03-16 23:45:00,74874.93,74909.08,74682.0,74884.67,178.85804,2026-03-16
2026-03-17 00:00:00,74884.67,75462.09,74614.18,75409.33,999.34529,2026-03-17
2026-03-17 00:15:00,75409.33,75520.23,74837.32,75080.2,621.57972,2026-03-17
2026-03-17 00:30:00,75080.19,75244.05,74913.57,74996.96,352.40867,2026-03-17
2026-03-17 00:45:00,74996.96,75318.48,74923.59,75318.48,200.20302,2026-03-17
2026-03-17 01:00:00,75318.48,75978.0,75074.37,75840.88,758.95332,2026-03-17
2026-03-17 01:15:00,75840.88,75981.52,75607.84,75933.8,385.42543,2026-03-17
2026-03-17 01:30:00,75933.8,76000.0,75507.51,75678.16,542.19866,2026-03-17
2026-03-17 01:45:00,75678.17,75776.01,75457.7,75623.91,266.51132,2026-03-17
2026-03-17 02:00:00,75623.91,75677.66,75128.17,75243.62,384.28273,2026-03-17
2026-03-17 02:15:00,75243.63,75271.35,75114.67,75172.0,258.36338,2026-03-17
2026-03-17 02:30:00,75172.01,75466.0,75119.07,75396.16,157.96484,2026-03-17
2026-03-17 02:45:00,75396.16,75421.99,75140.15,75198.02,267.63684,2026-03-17
2026-03-17 03:00:00,75198.02,75326.15,74933.33,74943.79,229.54277,2026-03-17
2026-03-17 03:15:00,74943.79,75000.0,74731.97,74823.46,397.79673,2026-03-17
2026-03-17 03:30:00,74823.46,74838.1,74348.42,74422.85,712.39018,2026-03-17
2026-03-17 03:45:00,74422.86,74530.6,74268.73,74463.98,390.60763,2026-03-17
2026-03-17 04:00:00,74463.98,74712.89,74432.26,74674.06,517.41397,2026-03-17
2026-03-17 04:15:00,74674.05,74681.68,74300.74,74419.33,278.84039,2026-03-17
2026-03-17 04:30:00,74419.34,74500.0,73980.16,74051.38,908.52652,2026-03-17
2026-03-17 04:45:00,74051.38,74291.63,74014.56,74252.01,312.33799,2026-03-17
2026-03-17 05:00:00,74252.0,74389.3,74089.38,74280.46,367.85114,2026-03-17
2026-03-17 05:15:00,74280.47,74417.19,74191.78,74406.55,182.7678,2026-03-17
2026-03-17 05:30:00,74406.56,74459.99,73895.91,73943.01,314.49042,2026-03-17
2026-03-17 05:45:00,73943.01,74103.02,73784.0,74036.74,385.7076,2026-03-17
2026-03-17 06:00:00,74036.74,74165.0,73877.56,74145.18,332.84171,2026-03-17
2026-03-17 06:15:00,74145.17,74266.66,74079.73,74212.41,171.73102,2026-03-17
2026-03-17 06:30:00,74212.42,74276.66,73980.0,74004.78,228.61274,2026-03-17
2026-03-17 06:45:00,74004.78,74094.52,73954.74,74085.45,146.56202,2026-03-17
2026-03-17 07:00:00,74085.46,74361.03,74066.4,74324.03,177.44352,2026-03-17
2026-03-17 07:15:00,74324.04,74457.72,74320.79,74403.62,182.57063,2026-03-17
2026-03-17 07:30:00,74403.62,74403.62,74300.0,74400.0,295.78749,2026-03-17
2026-03-17 07:45:00,74400.0,74400.0,74220.0,74249.32,115.44036,2026-03-17
2026-03-17 08:00:00,74249.32,74452.97,74174.63,74230.0,122.45777,2026-03-17
2026-03-17 08:15:00,74230.01,74400.0,74108.01,74306.23,110.44847,2026-03-17
2026-03-17 08:30:00,74306.22,74447.77,74172.63,74394.28,130.93406,2026-03-17
2026-03-17 08:45:00,74394.28,74424.39,74140.53,74188.38,97.81265,2026-03-17
2026-03-17 09:00:00,74188.38,74257.92,74032.94,74047.64,188.69078,2026-03-17
2026-03-17 09:15:00,74047.63,74406.03,73999.0,74311.79,313.16358,2026-03-17
2026-03-17 09:30:00,74311.78,74330.81,74143.1,74194.85,177.43852,2026-03-17
2026-03-17 09:45:00,74194.84,74194.85,73841.62,73937.16,184.86975,2026-03-17
2026-03-17 10:00:00,73937.16,73960.74,73560.98,73685.51,381.31165,2026-03-17
2026-03-17 10:15:00,73685.51,73837.2,73580.33,73750.0,175.09215,2026-03-17
2026-03-17 10:30:00,73750.0,73786.74,73596.59,73743.99,211.58952,2026-03-17
2026-03-17 10:45:00,73743.98,73774.37,73639.71,73729.45,281.07578,2026-03-17
2026-03-17 11:00:00,73729.45,73974.06,73682.01,73930.54,203.72784,2026-03-17
2026-03-17 11:15:00,73930.55,74081.21,73887.67,74012.78,187.63697,2026-03-17
2026-03-17 11:30:00,74012.78,74127.98,73940.48,74107.82,136.55059,2026-03-17
2026-03-17 11:45:00,74107.81,74224.16,74018.0,74033.11,120.04264,2026-03-17
2026-03-17 12:00:00,74033.1,74170.55,74008.67,74057.88,119.84785,2026-03-17
2026-03-17 12:15:00,74057.88,74153.11,73780.0,73793.9,198.44399,2026-03-17
2026-03-17 12:30:00,73793.89,73914.0,73698.0,73837.39,137.35468,2026-03-17
2026-03-17 12:45:00,73837.39,73837.39,73672.25,73739.74,158.58784,2026-03-17
2026-03-17 13:00:00,73739.74,73845.51,73689.68,73836.46,104.68526,2026-03-17
2026-03-17 13:15:00,73836.46,73871.79,73666.0,73715.06,118.18991,2026-03-17
2026-03-17 13:30:00,73715.05,74167.39,73688.01,73721.08,487.10486,2026-03-17
2026-03-17 13:45:00,73721.07,73881.58,73399.19,73615.48,449.90441,2026-03-17
2026-03-17 14:00:00,73615.49,73804.0,73424.79,73721.2,308.09709,2026-03-17
2026-03-17 14:15:00,73721.2,73934.38,73534.0,73892.18,184.01093,2026-03-17
2026-03-17 14:30:00,73892.17,74283.01,73892.17,74249.35,452.03931,2026-03-17
2026-03-17 14:45:00,74249.34,74425.31,74109.43,74381.7,418.56775,2026-03-17
2026-03-17 15:00:00,74381.69,74893.94,74100.0,74121.45,591.57475,2026-03-17
2026-03-17 15:15:00,74121.45,74292.12,73984.68,74054.35,224.33558,2026-03-17
2026-03-17 15:30:00,74054.34,74154.34,73669.91,73902.0,372.60579,2026-03-17
2026-03-17 15:45:00,73900.01,74059.08,73722.89,73914.39,182.20719,2026-03-17
2026-03-17 16:00:00,73914.4,74153.56,73855.24,73972.33,194.23385,2026-03-17
2026-03-17 16:15:00,73972.33,74350.0,73952.55,74205.21,189.99301,2026-03-17
2026-03-17 16:30:00,74205.2,74237.24,73992.78,74136.66,222.52599,2026-03-17
2026-03-17 16:45:00,74136.66,74250.99,74010.87,74155.69,141.11994,2026-03-17
2026-03-17 17:00:00,74155.68,74300.0,74006.58,74218.9,276.02742,2026-03-17
2026-03-17 17:15:00,74218.91,74444.07,74164.72,74287.75,202.36622,2026-03-17
2026-03-17 17:30:00,74287.74,74482.85,74211.27,74421.53,179.77973,2026-03-17
2026-03-17 17:45:00,74421.53,74594.0,74364.87,74523.75,167.93507,2026-03-17
2026-03-17 18:00:00,74523.76,74672.3,74446.41,74597.69,177.6832,2026-03-17
2026-03-17 18:15:00,74597.69,74654.74,74386.11,74423.18,209.75349,2026-03-17
2026-03-17 18:30:00,74423.19,74723.82,74417.97,74612.85,175.07337,2026-03-17
2026-03-17 18:45:00,74612.85,74769.17,74575.8,74683.04,144.95032,2026-03-17
2026-03-17 19:00:00,74683.04,74800.0,74633.09,74745.5,159.46096,2026-03-17
2026-03-17 19:15:00,74745.49,74800.0,74533.95,74631.29,213.92615,2026-03-17
2026-03-17 19:30:00,74631.28,74774.16,74528.01,74673.85,168.22356,2026-03-17
2026-03-17 19:45:00,74673.85,74689.53,74427.25,74512.17,226.99455,2026-03-17
2026-03-17 20:00:00,74511.21,74515.41,74359.87,74360.0,203.11341,2026-03-17
2026-03-17 20:15:00,74360.0,74685.5,74359.99,74652.26,79.14891,2026-03-17
2026-03-17 20:30:00,74652.27,74652.27,74506.03,74552.58,93.16606,2026-03-17
2026-03-17 20:45:00,74553.16,74584.0,74486.69,74506.75,91.33534,2026-03-17
2026-03-17 21:00:00,74506.75,74779.9,74450.01,74705.09,281.09745,2026-03-17
2026-03-17 21:15:00,74705.08,74727.0,74554.86,74554.87,167.8702,2026-03-17
2026-03-17 21:30:00,74554.87,74799.0,74496.79,74736.93,122.21194,2026-03-17
2026-03-17 21:45:00,74736.92,74788.0,74655.19,74685.42,47.02142,2026-03-17
2026-03-17 22:00:00,74685.42,74772.14,74564.89,74580.57,89.97664,2026-03-17
2026-03-17 22:15:00,74580.56,74595.13,74369.99,74370.0,88.61079,2026-03-17
2026-03-17 22:30:00,74370.0,74386.26,73934.0,74160.0,226.91566,2026-03-17
2026-03-17 22:45:00,74159.99,74353.58,74137.01,74307.08,82.80538,2026-03-17
2026-03-17 23:00:00,74307.08,74398.74,74222.69,74317.74,76.72347,2026-03-17
2026-03-17 23:15:00,74317.75,74331.61,74100.0,74196.95,149.45587,2026-03-17
2026-03-17 23:30:00,74196.94,74196.94,73930.53,73945.1,149.05467,2026-03-17
2026-03-17 23:45:00,73945.41,74059.58,73871.74,73909.36,148.17656,2026-03-17
2026-03-18 00:00:00,73909.37,74063.22,73828.0,73989.17,131.08789,2026-03-18
2026-03-18 00:15:00,73989.16,74012.91,73668.63,73782.2,162.18396,2026-03-18
2026-03-18 00:30:00,73782.19,73803.17,73535.36,73721.1,172.42786,2026-03-18
2026-03-18 00:45:00,73721.11,73883.29,73721.11,73867.88,207.6109,2026-03-18
2026-03-18 01:00:00,73867.88,73989.29,73820.69,73907.5,132.206,2026-03-18
2026-03-18 01:15:00,73907.51,74048.53,73856.29,74019.66,63.05582,2026-03-18
2026-03-18 01:30:00,74019.65,74209.5,74019.65,74141.73,245.73949,2026-03-18
2026-03-18 01:45:00,74141.73,74211.43,74010.85,74072.3,96.72755,2026-03-18
2026-03-18 02:00:00,74072.3,74287.93,74051.78,74284.55,155.26998,2026-03-18
2026-03-18 02:15:00,74284.55,74299.01,74181.59,74233.45,164.46354,2026-03-18
2026-03-18 02:30:00,74233.45,74416.58,74200.0,74416.58,162.83574,2026-03-18
2026-03-18 02:45:00,74416.58,74476.0,74326.71,74338.93,66.9688,2026-03-18
2026-03-18 03:00:00,74338.93,74399.7,74250.27,74267.56,98.56256,2026-03-18
2026-03-18 03:15:00,74267.56,74625.0,74266.46,74525.84,124.8695,2026-03-18
2026-03-18 03:30:00,74525.83,74672.34,74446.4,74490.49,135.89317,2026-03-18
2026-03-18 03:45:00,74490.49,74519.55,74417.58,74446.14,100.48405,2026-03-18
2026-03-18 04:00:00,74446.14,74486.3,74399.73,74432.99,104.25074,2026-03-18
2026-03-18 04:15:00,74432.98,74432.98,74253.78,74253.78,70.49237,2026-03-18
2026-03-18 04:30:00,74253.79,74253.79,74178.53,74236.31,111.01263,2026-03-18
2026-03-18 04:45:00,74236.31,74262.2,74137.02,74175.49,186.59632,2026-03-18
2026-03-18 05:00:00,74175.48,74312.11,74161.77,74285.28,200.87449,2026-03-18
2026-03-18 05:15:00,74285.29,74285.29,74050.0,74066.32,79.11022,2026-03-18
2026-03-18 05:30:00,74066.31,74150.0,74000.0,74000.01,127.0153,2026-03-18
2026-03-18 05:45:00,74000.0,74060.0,73830.76,73950.0,255.80055,2026-03-18
2026-03-18 06:00:00,73950.01,74101.43,73942.0,74094.02,84.51504,2026-03-18
2026-03-18 06:15:00,74094.02,74225.82,74034.67,74171.55,112.85283,2026-03-18
2026-03-18 06:30:00,74171.56,74212.44,74006.02,74063.01,215.52549,2026-03-18
2026-03-18 06:45:00,74063.01,74109.47,73938.1,73954.03,239.89918,2026-03-18
2026-03-18 07:00:00,73954.03,73997.04,73860.01,73975.68,90.81667,2026-03-18
2026-03-18 07:15:00,73975.68,73986.17,73812.0,73847.07,129.95436,2026-03-18
2026-03-18 07:30:00,73847.08,73847.08,73700.01,73710.01,182.58361,2026-03-18
2026-03-18 07:45:00,73710.01,73912.4,73700.01,73883.8,101.36906,2026-03-18
2026-03-18 08:00:00,73883.8,74035.17,73863.31,74010.01,144.70292,2026-03-18
2026-03-18 08:15:00,74010.01,74072.92,73970.0,74045.92,214.72708,2026-03-18
2026-03-18 08:30:00,74045.91,74121.33,73971.64,74082.0,229.4808,2026-03-18
2026-03-18 08:45:00,74082.0,74130.02,74022.69,74044.89,146.59384,2026-03-18
2026-03-18 09:00:00,74044.9,74193.98,74042.85,74172.59,87.34946,2026-03-18
2026-03-18 09:15:00,74172.59,74229.99,74120.0,74164.25,101.1796,2026-03-18
2026-03-18 09:30:00,74164.24,74281.33,74142.39,74248.25,96.89227,2026-03-18
2026-03-18 09:45:00,74248.26,74274.48,74115.78,74181.08,61.74225,2026-03-18
2026-03-18 10:00:00,74181.08,74267.77,74100.54,74259.37,66.12403,2026-03-18
2026-03-18 10:15:00,74259.36,74259.36,74178.57,74185.62,80.32315,2026-03-18
2026-03-18 10:30:00,74185.62,74211.06,73870.49,73882.83,160.3978,2026-03-18
2026-03-18 10:45:00,73882.82,73953.32,73816.26,73946.35,172.0636,2026-03-18
2026-03-18 11:00:00,73946.35,74074.84,73722.09,73955.76,145.06071,2026-03-18
2026-03-18 11:15:00,73955.76,74017.06,73577.32,73602.91,218.3905,2026-03-18
2026-03-18 11:30:00,73602.91,73605.87,72800.0,73113.08,1199.87176,2026-03-18
2026-03-18 11:45:00,73113.07,73141.02,72890.6,72952.85,314.36882,2026-03-18
2026-03-18 12:00:00,72952.85,72981.79,72643.08,72751.48,510.84359,2026-03-18
2026-03-18 12:15:00,72751.48,72879.28,72660.0,72818.67,329.57854,2026-03-18
2026-03-18 12:30:00,72818.66,72818.66,72306.0,72429.39,723.31152,2026-03-18
2026-03-18 12:45:00,72429.39,72488.0,72271.11,72361.24,256.22006,2026-03-18
2026-03-18 13:00:00,72361.13,72450.0,72117.11,72430.93,358.3678,2026-03-18
2026-03-18 13:15:00,72430.94,72546.53,72302.0,72474.59,351.94411,2026-03-18
2026-03-18 13:30:00,72474.6,72556.81,72222.0,72324.52,323.12925,2026-03-18
2026-03-18 13:45:00,72324.53,72374.09,71980.0,72133.49,573.58615,2026-03-18
2026-03-18 14:00:00,72133.48,72222.45,71860.97,71876.56,422.1488,2026-03-18
2026-03-18 14:15:00,71876.57,72025.25,71620.0,71652.21,545.57737,2026-03-18
2026-03-18 14:30:00,71652.21,71854.77,71481.44,71493.45,627.71097,2026-03-18
2026-03-18 14:45:00,71493.44,71613.26,71100.0,71193.23,790.55108,2026-03-18
2026-03-18 15:00:00,71193.23,71483.8,70857.21,71073.24,1130.4876,2026-03-18
2026-03-18 15:15:00,71073.25,71334.0,71018.42,71299.67,641.96794,2026-03-18
2026-03-18 15:30:00,71299.68,71478.8,71213.7,71363.95,424.23894,2026-03-18
2026-03-18 15:45:00,71363.95,71531.54,71218.6,71467.82,363.54217,2026-03-18
2026-03-18 16:00:00,71467.82,71565.78,71180.13,71243.82,332.37292,2026-03-18
2026-03-18 16:15:00,71243.82,71331.56,71100.0,71230.28,215.43875,2026-03-18
2026-03-18 16:30:00,71230.28,71288.81,71037.34,71283.8,186.68331,2026-03-18
2026-03-18 16:45:00,71283.81,71450.7,71257.26,71314.08,232.71911,2026-03-18
2026-03-18 17:00:00,71314.07,71393.73,71199.87,71285.71,272.92765,2026-03-18
2026-03-18 17:15:00,71285.72,71513.81,71204.09,71479.91,182.38085,2026-03-18
2026-03-18 17:30:00,71479.91,71716.77,71348.23,71590.62,358.91696,2026-03-18
2026-03-18 17:45:00,71590.63,71750.0,71563.47,71595.21,211.77294,2026-03-18
2026-03-18 18:00:00,71595.21,72000.5,71595.21,71882.21,495.74833,2026-03-18
